year,institute,branch,category,opening_rank,closing_rank
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,UR,2809,11219
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,ST,,56
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,SC,,2208
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,RCG,,8047
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,EWS,,1161
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,EBC,,4873
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,DQ,,163
2025,"A.N.M. SCHOOL, MAIRWA, SIWAN",A.N.M.,BC,,4950
2025,"A.N.M. SCHOOL, MOTIHARI",A.N.M.,UR,2944,11288
2025,"A.N.M. SCHOOL, MOTIHARI",A.N.M.,ST,,71
2025,"A.N.M. SCHOOL, MOTIHARI",A.N.M.,SC,,2347
2025,"A.N.M. SCHOOL, MOTIHARI",A.N.M.,RCG,,8790
2025,"A.N.M. SCHOOL, MOTIHARI",A.N.M.,EWS,,1775
2025,"A.N.M. SCHOOL, MOTIHARI",A.N.M.,EBC,,5065
2025,"A.N.M. SCHOOL, MOTIHARI",A.N.M.,BC,,5244
2025,"A.N.M. SCHOOL, MUNGER",A.N.M.,UR,88,3322
2025,"A.N.M. SCHOOL, MUNGER",A.N.M.,SC,,1278
2025,"A.N.M. SCHOOL, MUNGER",A.N.M.,RCG,,2655
2025,"A.N.M. SCHOOL, MUNGER",A.N.M.,EWS,,828
2025,"A.N.M. SCHOOL, MUNGER",A.N.M.,EBC,,1582
2025,"A.N.M. SCHOOL, MUNGER",A.N.M.,DQ,,62
2025,"A.N.M. SCHOOL, MUNGER",A.N.M.,BC,,1985
2025,"A.N.M. SCHOOL, MUZAFFARPUR",A.N.M.,UR,519,7709
2025,"A.N.M. SCHOOL, MUZAFFARPUR",A.N.M.,ST,,63
2025,"A.N.M. SCHOOL, MUZAFFARPUR",A.N.M.,SC,,1884
2025,"A.N.M. SCHOOL, MUZAFFARPUR",A.N.M.,RCG,,5785
2025,"A.N.M. SCHOOL, MUZAFFARPUR",A.N.M.,EWS,,945
2025,"A.N.M. SCHOOL, MUZAFFARPUR",A.N.M.,EBC,,3070
2025,"A.N.M. SCHOOL, MUZAFFARPUR",A.N.M.,BC,,3672
2025,"A.N.M. SCHOOL, NARKATIAGANJ, W. CHAMPARAN",A.N.M.,UR,3632,6696
2025,"A.N.M. SCHOOL, NARKATIAGANJ, W. CHAMPARAN",A.N.M.,ST,,54
2025,"A.N.M. SCHOOL, NARKATIAGANJ, W. CHAMPARAN",A.N.M.,SC,,2915
2025,"A.N.M. SCHOOL, NARKATIAGANJ, W. CHAMPARAN",A.N.M.,RCG,,8772
2025,"A.N.M. SCHOOL, NARKATIAGANJ, W. CHAMPARAN",A.N.M.,EWS,,1570
2025,"A.N.M. SCHOOL, NARKATIAGANJ, W. CHAMPARAN",A.N.M.,EBC,,5204
2025,"A.N.M. SCHOOL, NARKATIAGANJ, W. CHAMPARAN",A.N.M.,BC,,5347
2025,"A.N.M. SCHOOL, NAVGACHIYA, BHAGALPUR",A.N.M.,UR,2463,8157
2025,"A.N.M. SCHOOL, NAVGACHIYA, BHAGALPUR",A.N.M.,ST,,53
2025,"A.N.M. SCHOOL, NAVGACHIYA, BHAGALPUR",A.N.M.,SC,,2168
2025,"A.N.M. SCHOOL, NAVGACHIYA, BHAGALPUR",A.N.M.,RCG,,4260
2025,"A.N.M. SCHOOL, NAVGACHIYA, BHAGALPUR",A.N.M.,EWS,,1400
2025,"A.N.M. SCHOOL, NAVGACHIYA, BHAGALPUR",A.N.M.,EBC,,3394
